date,tavg,tmin,tmax,prcp,snow,wspd,wpgt,pres,tsun,city
2003-08-27,7.5,3.5,11.5,0.0,,28.9,,1033.8,,Buenos Aires
2003-08-28,8.2,3.5,13.4,0.0,,18.5,,1037.2,,Buenos Aires
2003-08-29,8.6,4.9,11.8,0.0,,14.5,,1034.9,,Buenos Aires
2003-08-30,9.8,7.3,15.0,0.0,,17.8,,1030.8,,Buenos Aires
2003-08-31,10.4,7.6,17.4,0.0,,16.6,,1026.2,,Buenos Aires
2003-09-01,12.7,8.8,16.0,0.0,,8.8,,1025.1,,Buenos Aires
2003-09-02,14.1,10.9,19.0,0.0,,7.0,,1024.2,,Buenos Aires
2003-09-03,14.6,10.9,19.5,0.0,,11.7,,1018.9,,Buenos Aires
2003-09-04,16.3,14.0,19.0,26.9,,19.8,,1014.9,,Buenos Aires
2003-09-05,18.3,15.0,22.0,23.9,,16.1,,1009.0,,Buenos Aires
2003-09-06,18.4,14.7,21.8,0.5,,25.4,,1007.8,,Buenos Aires
2003-09-07,12.6,9.4,23.0,6.1,,27.5,,1013.3,,Buenos Aires
2003-09-08,11.5,10.0,14.4,0.0,,23.9,,1021.4,,Buenos Aires
2003-09-09,10.9,5.4,16.2,,,,,,,Buenos Aires
2003-09-10,13.3,6.0,18.2,0.0,,11.9,,1027.3,,Buenos Aires
2003-09-11,11.4,8.5,21.2,0.0,,18.0,,1019.2,,Buenos Aires
2003-09-12,15.2,10.6,20.8,,,17.9,,1018.6,,Buenos Aires
2003-09-13,10.7,5.2,20.1,0.0,,22.4,,1030.5,,Buenos Aires
2003-09-14,9.8,6.5,13.6,0.0,,15.2,,1026.6,,Buenos Aires
2003-09-15,10.3,8.0,12.2,0.0,,24.4,,1026.8,,Buenos Aires
2003-09-16,9.5,7.5,13.1,,,20.2,,1029.1,,Buenos Aires
2003-09-17,10.1,7.9,14.4,0.0,,15.3,,1023.1,,Buenos Aires
2003-09-18,14.6,9.1,17.6,0.0,,17.6,,1014.9,,Buenos Aires
2003-09-19,16.6,12.8,20.2,2.0,,19.6,,1010.6,,Buenos Aires
2003-09-20,13.6,7.0,19.4,,,9.2,,1019.6,,Buenos Aires
2003-09-21,14.4,7.0,19.0,0.0,,,,,,Buenos Aires
2003-09-22,17.4,12.7,25.9,0.0,,,,,,Buenos Aires
2003-09-24,15.1,11.6,20.0,0.5,,20.3,,1019.8,,Buenos Aires
2003-09-25,13.8,11.5,17.4,0.0,,24.0,,1020.1,,Buenos Aires
2003-09-26,15.1,12.6,17.0,2.0,,12.3,,1017.3,,Buenos Aires
2003-09-27,14.4,12.0,22.4,,,23.2,,1011.5,,Buenos Aires
2003-09-28,12.1,6.3,20.0,6.1,,14.9,,1022.5,,Buenos Aires
2003-09-29,13.9,8.4,17.1,0.0,,18.0,,1022.1,,Buenos Aires
2003-09-30,16.3,11.8,22.2,0.0,,17.9,,1017.7,,Buenos Aires
2003-10-01,17.8,14.0,20.5,0.0,,14.0,,1013.5,,Buenos Aires
2003-10-02,15.1,12.8,22.3,,,21.7,,1019.2,,Buenos Aires
2003-10-03,14.0,10.4,20.2,0.0,,23.5,,1019.4,,Buenos Aires
2003-10-04,17.6,13.2,21.5,,,10.1,,1017.5,,Buenos Aires
2003-10-05,19.6,15.0,27.2,0.0,,4.5,,1014.0,,Buenos Aires
2003-10-06,18.9,16.3,22.1,0.0,,19.9,,1014.9,,Buenos Aires
2003-10-07,18.8,16.0,25.0,0.0,,,,,,Buenos Aires
2003-10-08,20.2,17.0,23.0,23.9,,20.0,,1004.6,,Buenos Aires
2003-10-09,18.4,13.4,23.5,3.0,,18.9,,1012.7,,Buenos Aires
2003-10-10,11.3,5.8,22.7,0.0,,13.1,,1026.2,,Buenos Aires
2003-10-11,11.7,5.8,17.5,0.0,,5.1,,1027.5,,Buenos Aires
2003-10-12,14.3,11.5,17.9,0.0,,15.2,,1027.6,,Buenos Aires
2003-10-13,16.2,12.7,20.0,0.0,,17.4,,1025.5,,Buenos Aires
2003-10-14,19.3,13.2,23.0,0.0,,18.1,,1020.9,,Buenos Aires
2003-10-15,21.8,15.6,26.2,0.0,,19.7,,1015.9,,Buenos Aires
2003-10-16,22.5,18.8,31.5,0.0,,18.7,,1013.4,,Buenos Aires
2003-10-17,21.0,17.4,28.2,0.0,,21.1,,1010.7,,Buenos Aires
2003-10-18,21.7,18.8,25.5,7.1,,18.2,,1005.5,,Buenos Aires
2003-10-19,17.7,13.5,24.8,11.9,,15.9,,1015.4,,Buenos Aires
2003-10-20,16.3,12.0,21.0,0.0,,13.2,,1015.2,,Buenos Aires
2003-10-21,18.9,12.4,23.6,0.0,,19.4,,1012.7,,Buenos Aires
2003-10-22,19.7,11.5,27.6,0.0,,13.1,,1012.3,,Buenos Aires
2003-10-23,21.8,16.5,30.6,0.0,,16.0,,1009.1,,Buenos Aires
2003-10-24,22.1,16.5,27.4,2.0,,12.5,,1007.8,,Buenos Aires
2003-10-25,20.7,16.2,24.0,8.9,,15.7,,1005.8,,Buenos Aires
2003-10-26,19.8,18.0,22.4,0.0,,23.2,,1011.7,,Buenos Aires
2003-10-27,16.9,13.6,21.6,0.0,,14.4,,1022.6,,Buenos Aires
2003-10-28,18.9,14.5,22.2,0.0,,16.5,,1022.8,,Buenos Aires
2003-10-29,21.4,16.9,28.0,0.0,,,,1017.8,,Buenos Aires
2003-10-30,22.9,19.1,31.8,0.0,,19.2,,1013.2,,Buenos Aires
2003-10-31,14.7,10.0,20.2,4.1,,19.5,,1020.6,,Buenos Aires
2003-11-01,15.1,10.3,19.5,0.0,,21.4,,1027.9,,Buenos Aires
2003-11-02,14.3,10.9,20.4,,,10.4,,1027.6,,Buenos Aires
2003-11-03,17.6,11.9,23.6,0.0,,9.7,,1023.8,,Buenos Aires
2003-11-04,19.2,13.0,22.5,0.0,,9.9,,1019.5,,Buenos Aires
2003-11-05,20.1,16.4,25.5,0.0,,13.4,,1017.6,,Buenos Aires
2003-11-06,20.5,18.6,23.1,0.0,,14.1,,1014.1,,Buenos Aires
2003-11-07,23.8,18.6,29.5,0.0,,18.2,,1009.5,,Buenos Aires
2003-11-08,21.8,19.5,24.0,0.0,,13.3,,1009.5,,Buenos Aires
2003-11-09,21.6,17.5,24.0,9.9,,12.8,,1013.3,,Buenos Aires
2003-11-10,22.2,17.5,29.0,0.0,,27.6,,1013.2,,Buenos Aires
2003-11-11,22.1,17.0,26.5,50.0,,27.4,,1004.4,,Buenos Aires
2003-11-12,16.8,13.0,21.0,21.1,,27.3,,1005.7,,Buenos Aires
2003-11-13,13.9,9.8,18.8,7.1,,16.6,,1018.8,,Buenos Aires
2003-11-14,17.4,13.0,25.1,0.0,,19.1,,1014.7,,Buenos Aires
2003-11-15,21.5,15.6,23.8,,,16.4,,1009.1,,Buenos Aires
2003-11-16,18.4,14.6,24.0,4.1,,14.4,,1008.7,,Buenos Aires
2003-11-17,19.4,14.6,20.6,0.0,,12.6,,1002.7,,Buenos Aires
2003-11-18,16.7,13.0,20.6,16.0,,26.8,,,,Buenos Aires
2003-11-19,17.7,12.5,26.7,6.1,,26.7,,,,Buenos Aires
2003-11-20,15.1,8.4,19.1,0.0,,14.9,,,,Buenos Aires
2003-11-21,20.9,13.5,27.6,0.0,,20.2,,1013.7,,Buenos Aires
2003-11-22,22.6,19.0,25.4,,,11.8,,1006.8,,Buenos Aires
2003-11-23,21.8,19.3,28.5,13.0,,16.3,,1008.3,,Buenos Aires
2003-11-24,19.1,15.6,23.3,0.5,,25.5,,1011.7,,Buenos Aires
2003-11-25,21.5,18.0,28.9,0.0,,16.5,,1007.7,,Buenos Aires
2003-11-26,23.6,19.7,30.5,0.0,,14.4,,1006.0,,Buenos Aires
2003-11-27,23.9,17.3,30.5,6.1,,,,,,Buenos Aires
2003-11-28,20.2,15.5,29.6,0.0,,19.2,,1012.0,,Buenos Aires
2003-11-29,20.7,17.0,24.1,0.0,,27.4,,1012.8,,Buenos Aires
2003-11-30,21.3,16.0,25.5,30.0,,14.6,,1010.0,,Buenos Aires
2003-12-01,21.8,17.6,27.0,0.0,,8.3,,1009.6,,Buenos Aires
2003-12-02,24.2,19.5,29.2,0.0,,11.4,,1007.6,,Buenos Aires
2003-12-03,20.9,18.1,26.8,0.0,,22.5,,1011.7,,Buenos Aires
2003-12-04,16.8,12.5,26.0,43.9,,23.6,,1010.8,,Buenos Aires
2003-12-05,19.4,12.2,23.0,17.0,,19.4,,1009.7,,Buenos Aires
2003-12-06,22.1,14.5,29.0,0.0,,17.6,,1011.0,,Buenos Aires
2003-12-07,22.3,19.4,29.4,0.0,,12.3,,1011.1,,Buenos Aires
2003-12-08,18.5,13.3,22.7,5.1,,9.9,,1007.2,,Buenos Aires
2003-12-09,17.9,11.5,24.6,27.9,,17.2,,1008.3,,Buenos Aires
2003-12-10,22.0,15.5,29.5,0.0,,19.3,,1004.6,,Buenos Aires
2003-12-11,21.1,16.5,27.0,4.1,,21.9,,1009.1,,Buenos Aires
2003-12-12,21.8,14.0,24.2,0.0,,10.0,,1013.6,,Buenos Aires
2003-12-13,22.9,14.0,28.6,0.0,,12.6,,1010.7,,Buenos Aires
2003-12-14,23.4,19.0,29.0,,,16.5,,1006.6,,Buenos Aires
2003-12-15,20.0,14.0,25.0,4.1,,18.0,,1010.3,,Buenos Aires
2003-12-16,16.2,12.0,25.3,3.0,,15.2,,1019.0,,Buenos Aires
2003-12-17,20.6,16.0,25.0,0.0,,16.0,,1019.3,,Buenos Aires
2003-12-18,23.2,19.0,28.5,0.0,,16.5,,1017.5,,Buenos Aires
2003-12-19,25.3,20.9,31.8,0.0,,13.3,,1012.8,,Buenos Aires
2003-12-20,26.3,22.2,30.2,0.0,,14.6,,1010.3,,Buenos Aires
2003-12-21,27.1,23.8,31.9,0.0,,13.1,,1004.4,,Buenos Aires
2003-12-22,22.0,17.0,29.0,7.9,,24.7,,1010.6,,Buenos Aires
2003-12-23,21.9,15.3,25.5,0.0,,12.5,,1016.2,,Buenos Aires
2003-12-24,22.9,20.5,24.8,0.0,,18.0,,1017.1,,Buenos Aires
2003-12-25,25.1,19.6,30.7,,,,,,,Buenos Aires
2003-12-26,25.3,21.6,30.2,,,23.0,,1011.5,,Buenos Aires
2003-12-27,23.7,21.2,29.0,4.1,,13.1,,1007.5,,Buenos Aires
2003-12-28,20.7,13.8,24.6,6.1,,22.1,,1012.4,,Buenos Aires
2003-12-29,22.1,15.5,27.4,0.0,,14.2,,1012.8,,Buenos Aires
2003-12-30,23.7,18.5,31.3,0.0,,20.8,,1007.9,,Buenos Aires
2003-12-31,18.9,12.7,30.5,2.0,,15.0,,1018.3,,Buenos Aires
2004-01-01,20.2,12.7,25.4,,,12.1,,,,Buenos Aires
2004-01-02,23.3,17.6,29.5,,,9.6,,,,Buenos Aires
2004-01-03,25.0,20.8,28.3,0.0,,17.1,,,,Buenos Aires
2004-01-04,25.0,23.0,28.3,0.5,,17.7,,,,Buenos Aires
2004-01-05,25.9,20.3,32.6,0.0,,10.1,,,,Buenos Aires
2004-01-06,25.6,19.7,30.5,42.9,,17.4,,,,Buenos Aires
2004-01-07,25.4,22.7,29.0,0.0,,14.5,,,,Buenos Aires
2004-01-08,24.4,23.0,29.4,5.1,,12.5,,,,Buenos Aires
2004-01-09,25.3,23.5,31.2,0.0,,14.5,,,,Buenos Aires
2004-01-10,22.8,17.6,26.0,,,23.5,,,,Buenos Aires
2004-01-11,21.0,13.9,29.4,5.1,,18.4,,,,Buenos Aires
2004-01-12,22.7,19.6,28.5,0.0,,12.9,,,,Buenos Aires
2004-01-13,24.5,21.0,29.0,0.0,,13.3,,,,Buenos Aires
2004-01-14,27.3,19.9,34.2,0.0,,12.4,,,,Buenos Aires
2004-01-15,21.6,15.8,33.3,,,29.7,,,,Buenos Aires
2004-01-16,20.7,16.5,24.0,0.0,,17.6,,,,Buenos Aires
2004-01-17,23.1,20.5,28.1,0.0,,18.8,,,,Buenos Aires
2004-01-18,23.7,21.6,27.0,0.0,,17.9,,,,Buenos Aires
2004-01-19,24.4,21.2,27.0,6.1,,23.8,,,,Buenos Aires
2004-01-20,24.7,21.2,27.0,5.1,,17.0,,,,Buenos Aires
2004-01-21,25.3,21.4,31.0,0.0,,12.9,,,,Buenos Aires
2004-01-22,22.8,17.0,28.5,17.0,,,,,,Buenos Aires
2004-01-23,23.2,19.5,26.2,0.0,,16.5,,,,Buenos Aires
2004-01-24,24.8,20.0,30.0,0.0,,14.0,,,,Buenos Aires
2004-01-25,27.1,21.4,34.5,0.0,,8.6,,,,Buenos Aires
2004-01-26,28.8,23.3,36.9,0.0,,9.2,,,,Buenos Aires
2004-01-27,29.4,27.0,35.3,0.0,,13.3,,,,Buenos Aires
2004-01-28,26.2,22.9,32.5,0.0,,16.7,,,,Buenos Aires
2004-01-29,27.1,22.1,33.9,0.0,,10.8,,,,Buenos Aires
2004-01-30,27.6,22.2,34.9,,,12.0,,,,Buenos Aires
2004-01-31,21.5,19.9,33.5,131.1,,21.8,,,,Buenos Aires
2004-02-01,22.8,19.5,27.9,70.1,,17.5,,,,Buenos Aires
2004-02-02,24.3,20.5,28.3,1.0,,20.7,,,,Buenos Aires
2004-02-03,24.5,21.9,27.0,2.0,,15.1,,,,Buenos Aires
2004-02-04,24.2,20.0,27.0,0.0,,15.8,,,,Buenos Aires
2004-02-05,21.8,17.6,27.5,0.0,,25.0,,,,Buenos Aires
2004-02-06,22.3,17.8,25.9,0.0,,13.9,,,,Buenos Aires
2004-02-07,22.8,19.1,26.0,0.0,,18.8,,,,Buenos Aires
2004-02-08,23.8,20.5,27.0,0.0,,22.9,,,,Buenos Aires
2004-02-09,25.1,20.5,30.4,0.0,,21.3,,,,Buenos Aires
2004-02-10,25.8,22.3,32.0,0.0,,15.4,,,,Buenos Aires
2004-02-11,27.1,23.4,31.0,0.0,,13.5,,,,Buenos Aires
2004-02-12,27.8,24.0,31.0,0.0,,14.8,,,,Buenos Aires
2004-02-13,22.7,19.5,31.2,27.9,,21.2,,,,Buenos Aires
2004-02-14,21.1,16.0,26.0,0.0,,19.1,,,,Buenos Aires
2004-02-15,22.6,17.0,28.5,0.0,,10.3,,,,Buenos Aires
2004-02-16,22.6,19.5,28.0,0.8,,10.8,,,,Buenos Aires
2004-02-17,21.4,17.8,26.0,5.1,,22.0,,,,Buenos Aires
2004-02-18,21.1,16.0,26.5,0.0,,12.3,,,,Buenos Aires
2004-02-19,21.9,17.4,26.4,,,17.1,,,,Buenos Aires
2004-02-20,20.0,14.6,25.7,0.0,,18.3,,,,Buenos Aires
2004-02-21,19.6,14.2,24.9,0.0,,18.8,,,,Buenos Aires
2004-02-22,20.5,14.0,25.8,,,13.7,,,,Buenos Aires
2004-02-23,20.6,15.5,23.5,0.0,,12.9,,,,Buenos Aires
2004-02-24,21.5,15.5,27.0,,,13.8,,,,Buenos Aires
2004-02-25,24.1,20.0,29.6,0.0,,15.0,,,,Buenos Aires
2004-02-26,25.8,21.0,31.5,0.0,,11.7,,,,Buenos Aires
2004-02-27,23.6,20.0,26.0,0.0,,18.7,,,,Buenos Aires
2004-02-28,21.1,16.0,26.6,0.0,,23.0,,,,Buenos Aires
2004-02-29,22.1,18.4,26.5,0.0,,17.5,,,,Buenos Aires
2004-03-01,23.4,19.7,29.4,0.0,,17.5,,,,Buenos Aires
2004-03-02,22.7,16.0,27.4,22.1,,22.6,,,,Buenos Aires
2004-03-03,24.2,17.0,30.2,0.0,,12.0,,,,Buenos Aires
2004-03-04,21.1,17.0,29.5,0.0,,8.3,,,,Buenos Aires
2004-03-05,23.7,17.0,27.8,0.0,,18.7,,,,Buenos Aires
2004-03-06,24.2,20.2,30.8,0.0,,12.2,,,,Buenos Aires
2004-03-07,21.7,18.0,29.5,1.0,,13.9,,,,Buenos Aires
2004-03-08,21.7,16.9,25.8,0.0,,11.9,,,,Buenos Aires
2004-03-09,22.4,17.3,28.6,0.0,,9.9,,,,Buenos Aires
2004-03-10,23.1,18.4,29.3,0.0,,17.0,,,,Buenos Aires
2004-03-11,19.0,15.0,27.7,0.0,,23.8,,,,Buenos Aires
2004-03-12,20.7,16.7,24.4,0.0,,22.4,,,,Buenos Aires
2004-03-13,21.8,19.2,27.1,0.0,,19.6,,,,Buenos Aires
2004-03-14,21.9,18.9,24.7,0.0,,13.0,,,,Buenos Aires
2004-03-15,22.4,20.0,24.4,0.0,,15.5,,,,Buenos Aires
2004-03-16,22.9,20.0,27.4,0.0,,21.3,,,,Buenos Aires
2004-03-17,23.4,20.0,29.0,0.0,,16.8,,,,Buenos Aires
2004-03-18,22.2,19.9,25.6,2.0,,11.5,,,,Buenos Aires
2004-03-19,22.1,16.7,27.7,,,11.5,,,,Buenos Aires
2004-03-20,21.9,18.6,26.5,0.0,,11.5,,,,Buenos Aires
2004-03-21,21.5,18.8,24.5,0.0,,9.8,,,,Buenos Aires
2004-03-22,23.4,18.4,28.8,0.0,,14.5,,,,Buenos Aires
2004-03-23,23.4,19.8,29.0,0.0,,10.9,,,,Buenos Aires
2004-03-24,24.3,19.8,29.0,0.0,,7.3,,,,Buenos Aires
2004-03-25,24.2,19.8,29.5,0.0,,7.6,,,,Buenos Aires
2004-03-26,26.3,19.8,30.6,0.0,,10.4,,,,Buenos Aires
2004-03-27,25.0,21.9,30.0,0.0,,8.4,,,,Buenos Aires
2004-03-28,24.7,20.2,29.0,0.0,,15.0,,,,Buenos Aires
2004-03-29,25.5,21.5,28.1,0.0,,16.8,,,,Buenos Aires
2004-03-30,24.7,22.2,28.5,0.0,,13.6,,,,Buenos Aires
2004-03-31,24.1,22.1,27.7,0.0,,18.7,,,,Buenos Aires
2004-04-01,22.6,18.3,27.3,0.0,,14.3,,,,Buenos Aires
2004-04-02,24.4,18.4,31.9,,,12.0,,,,Buenos Aires
2004-04-03,27.1,20.5,32.5,0.0,,6.7,,,,Buenos Aires
2004-04-04,26.4,23.0,30.4,,,10.8,,,,Buenos Aires
2004-04-05,25.9,23.0,29.0,0.0,,19.0,,,,Buenos Aires
2004-04-06,24.3,18.0,29.0,34.0,,17.0,,,,Buenos Aires
2004-04-07,23.9,19.4,28.4,3.0,,10.2,,,,Buenos Aires
2004-04-08,19.8,16.9,27.7,0.0,,17.1,,,,Buenos Aires
2004-04-09,18.8,15.9,25.2,21.1,,31.3,,,,Buenos Aires
2004-04-10,19.7,17.4,22.5,0.0,,16.6,,,,Buenos Aires
2004-04-11,20.9,17.6,25.4,0.0,,10.0,,,,Buenos Aires
2004-04-12,22.9,18.6,29.4,0.0,,10.6,,,,Buenos Aires
2004-04-13,26.1,20.7,34.0,0.0,,11.8,,,,Buenos Aires
2004-04-14,16.8,14.0,27.4,,,24.9,,,,Buenos Aires
2004-04-15,17.5,13.0,22.0,,,22.8,,,,Buenos Aires
2004-04-16,19.4,16.2,21.7,29.0,,17.8,,,,Buenos Aires
2004-04-17,18.4,12.9,23.7,20.1,,8.5,,,,Buenos Aires
2004-04-18,19.1,14.6,24.0,0.0,,10.2,,,,Buenos Aires
2004-04-19,16.2,12.0,23.3,0.0,,19.9,,,,Buenos Aires
2004-04-20,14.3,8.0,19.0,0.0,,10.7,,,,Buenos Aires
2004-04-21,18.1,13.5,21.2,,,18.0,,,,Buenos Aires
2004-04-22,20.1,16.1,24.0,48.0,,13.9,,,,Buenos Aires
2004-04-23,17.1,13.5,23.8,0.0,,20.0,,,,Buenos Aires
2004-04-24,13.7,10.4,17.0,0.5,,12.0,,,,Buenos Aires
2004-04-25,13.1,9.8,19.5,0.0,,8.4,,,,Buenos Aires
2004-04-26,16.5,9.8,23.0,0.0,,13.0,,,,Buenos Aires
2004-04-27,16.1,11.0,21.1,0.0,,12.5,,,,Buenos Aires
2004-04-28,18.2,11.0,21.0,0.0,,11.0,,,,Buenos Aires
2004-04-29,18.1,16.4,20.9,16.0,,10.7,,,,Buenos Aires
2004-04-30,13.3,9.4,19.6,15.0,,12.9,,,,Buenos Aires
2004-05-01,13.7,9.3,18.0,0.0,,13.3,,,,Buenos Aires
2004-05-02,15.9,9.8,19.2,0.0,,15.1,,,,Buenos Aires
2004-05-03,12.8,8.9,19.2,0.0,,23.1,,,,Buenos Aires
2004-05-04,14.5,10.9,18.2,0.3,,26.6,,,,Buenos Aires
2004-05-05,15.1,11.6,19.5,2.0,,19.6,,,,Buenos Aires
2004-05-06,15.4,11.0,18.2,0.0,,14.7,,,,Buenos Aires
2004-05-07,15.6,11.0,18.2,0.0,,6.7,,,,Buenos Aires
2004-05-08,15.8,13.0,21.3,0.0,,7.2,,,,Buenos Aires
2004-05-09,17.8,13.2,23.1,,,11.0,,,,Buenos Aires
2004-05-10,17.2,12.9,21.4,0.0,,6.0,,,,Buenos Aires
2004-05-11,16.7,15.5,18.0,0.0,,19.1,,,,Buenos Aires
2004-05-12,16.4,13.7,18.5,0.0,,27.8,,,,Buenos Aires
2004-05-13,12.9,10.5,18.5,0.0,,29.2,,,,Buenos Aires
2004-05-14,10.4,4.0,15.5,0.0,,15.8,,,,Buenos Aires
2004-05-15,11.4,6.6,16.0,0.0,,7.0,,,,Buenos Aires
2004-05-16,10.9,7.0,17.4,0.0,,8.7,,,,Buenos Aires
2004-05-17,11.9,8.3,16.5,0.0,,14.1,,,,Buenos Aires
2004-05-18,10.3,7.1,14.1,0.0,,11.1,,,,Buenos Aires
2004-05-19,10.3,6.5,13.1,0.0,,11.5,,,,Buenos Aires
2004-05-20,11.4,8.0,13.2,0.0,,22.1,,,,Buenos Aires
2004-05-21,13.3,8.0,16.0,0.0,,25.8,,,,Buenos Aires
2004-05-22,14.8,9.0,16.5,0.0,,29.4,,,,Buenos Aires
2004-05-23,14.6,14.0,16.5,0.0,,23.0,,,,Buenos Aires
2004-05-24,14.4,12.6,15.3,64.0,,31.5,,,,Buenos Aires
2004-05-25,15.3,13.0,18.8,10.9,,12.2,,,,Buenos Aires
2004-05-26,13.1,8.2,19.0,4.1,,19.1,,,,Buenos Aires
2004-05-27,11.0,6.0,15.5,0.0,,9.7,,,,Buenos Aires
2004-05-28,11.2,6.5,15.5,0.0,,14.8,,,,Buenos Aires
2004-05-29,11.7,8.4,14.8,0.0,,8.1,,,,Buenos Aires
2004-05-30,10.1,6.7,13.9,0.0,,10.3,,,,Buenos Aires
2004-05-31,12.4,8.9,15.0,0.0,,16.5,,,,Buenos Aires
2004-06-01,11.8,9.0,14.7,0.0,,7.9,,,,Buenos Aires
2004-06-03,13.5,10.5,15.2,0.0,,9.6,,,,Buenos Aires
2004-06-04,13.7,11.9,16.0,0.0,,16.0,,,,Buenos Aires
2004-06-05,14.3,11.6,18.3,0.0,,13.9,,,,Buenos Aires
2004-06-06,13.2,7.8,16.5,0.0,,7.4,,,,Buenos Aires
2004-06-07,10.2,2.9,16.3,0.0,,11.5,,,,Buenos Aires
2004-06-09,14.7,7.0,19.0,0.0,,10.8,,,,Buenos Aires
2004-06-10,12.7,9.3,17.5,0.5,,22.1,,,,Buenos Aires
2004-06-11,9.1,6.5,13.5,0.0,,19.7,,,,Buenos Aires
2004-06-12,9.2,3.8,14.0,0.0,,16.7,,,,Buenos Aires
2004-06-13,10.4,3.5,17.0,0.0,,12.3,,,,Buenos Aires
2004-06-14,11.6,3.5,16.0,0.0,,12.9,,,,Buenos Aires
2004-06-15,11.3,8.0,16.0,0.0,,12.5,,,,Buenos Aires
2004-06-16,14.2,9.4,19.1,0.0,,7.2,,,,Buenos Aires
2004-06-17,14.3,9.5,18.0,0.0,,13.9,,,,Buenos Aires
2004-06-18,12.3,6.3,17.4,0.0,,10.2,,,,Buenos Aires
2004-06-19,15.8,12.6,19.0,0.0,,8.0,,,,Buenos Aires
2004-06-20,18.4,15.0,23.0,,,11.3,,,,Buenos Aires
2004-06-21,14.6,12.0,21.7,6.1,,14.8,,,,Buenos Aires
2004-06-22,12.4,9.5,16.5,0.0,,14.2,,,,Buenos Aires
2004-06-24,11.7,7.0,16.6,0.0,,7.3,,,,Buenos Aires
2004-06-25,13.3,9.5,16.4,0.0,,5.8,,,,Buenos Aires
2004-06-26,14.3,11.5,16.0,0.0,,4.8,,,,Buenos Aires
2004-06-27,13.4,10.1,15.7,0.0,,11.8,,,,Buenos Aires
2004-06-28,13.2,10.2,15.1,0.0,,17.1,,,,Buenos Aires
2004-06-29,16.3,12.8,19.2,0.0,,11.2,,,,Buenos Aires
2004-06-30,13.0,10.4,18.6,0.3,,20.7,,,,Buenos Aires
2004-07-01,11.6,8.8,14.0,0.0,,11.5,,,,Buenos Aires
2004-07-03,12.8,10.0,17.6,0.0,,14.1,,,,Buenos Aires
2004-07-04,12.8,8.0,15.8,0.0,,10.3,,,,Buenos Aires
2004-07-05,12.3,8.9,14.8,0.0,,11.4,,,,Buenos Aires
2004-07-06,15.1,8.5,20.4,0.0,,17.2,,,,Buenos Aires
2004-07-07,12.3,8.5,21.0,0.0,,11.6,,,,Buenos Aires
2004-07-09,7.3,3.5,13.0,0.5,,14.6,,,,Buenos Aires
2004-07-10,5.4,1.2,9.5,4.1,,17.8,,,,Buenos Aires
2004-07-12,10.4,3.0,13.2,,,21.4,,,,Buenos Aires
2004-07-14,13.2,8.4,19.0,0.0,,11.2,,,,Buenos Aires
2004-07-15,8.6,3.2,18.3,0.0,,15.5,,,,Buenos Aires
2004-07-16,8.3,3.7,12.0,0.0,,14.0,,,,Buenos Aires
2004-07-17,6.6,2.5,11.9,0.0,,16.0,,,,Buenos Aires
2004-07-18,7.3,3.4,10.0,0.0,,10.0,,,,Buenos Aires
2004-07-19,10.4,6.4,15.0,0.0,,22.2,,,,Buenos Aires
2004-07-20,13.2,9.8,17.4,0.0,,13.9,,,,Buenos Aires
2004-07-21,14.2,10.2,17.0,0.0,,16.9,,,,Buenos Aires
2004-07-22,14.8,11.5,17.0,0.0,,15.7,,,,Buenos Aires
2004-07-23,15.6,13.4,20.0,1.0,,15.5,,,,Buenos Aires
2004-07-24,14.9,12.2,19.0,3.0,,12.7,,,,Buenos Aires
2004-07-25,16.3,13.1,21.6,2.0,,14.7,,,,Buenos Aires
2004-07-26,16.8,14.6,19.0,5.1,,11.4,,,,Buenos Aires
2004-07-27,16.8,14.3,19.1,0.0,,17.5,,,,Buenos Aires
2004-07-28,14.6,11.0,17.0,7.1,,14.8,,,,Buenos Aires
2004-07-29,12.3,8.3,15.3,3.0,,16.4,,,,Buenos Aires
2004-07-30,10.4,6.0,16.2,0.0,,10.5,,,,Buenos Aires
2004-07-31,11.2,6.0,13.5,0.0,,10.4,,,,Buenos Aires
2004-08-01,12.3,9.8,15.7,0.0,,10.5,,,,Buenos Aires
2004-08-04,17.9,14.7,20.5,0.0,,13.7,,,,Buenos Aires
2004-08-05,11.2,8.0,20.0,6.1,,,,,,Buenos Aires
2004-08-06,8.3,5.1,14.2,0.0,,10.7,,,,Buenos Aires
2004-08-07,8.3,5.5,10.6,0.0,,12.4,,,,Buenos Aires
2004-08-08,7.7,3.5,10.5,0.0,,5.7,,,,Buenos Aires
2004-08-10,10.6,3.0,18.4,,,4.6,,,,Buenos Aires
2004-08-11,13.1,9.2,15.2,0.0,,13.1,,,,Buenos Aires
2004-08-12,15.0,10.4,20.0,0.0,,11.8,,,,Buenos Aires
2004-08-13,15.4,13.0,24.0,0.0,,8.9,,,,Buenos Aires
2004-08-14,18.2,14.6,21.3,0.0,,14.0,,,,Buenos Aires
2004-08-16,15.3,12.0,22.3,3.0,,18.9,,,,Buenos Aires
2004-08-18,10.2,8.8,13.3,0.0,,17.7,,,,Buenos Aires
2004-08-19,10.4,7.6,11.4,0.0,,32.2,,,,Buenos Aires
2004-08-20,12.5,9.4,13.0,7.9,,15.9,,,,Buenos Aires
2004-08-21,8.7,4.0,14.2,5.1,,22.3,,,,Buenos Aires
2004-08-22,9.3,3.5,11.7,0.0,,9.6,,,,Buenos Aires
